,mz,rt,mzmin,mzmax,rtmin,rtmax,npeaks,Average Value(non-missing),Common Name,Classification Rate,id,Proportion Missing,Imputed
426,218.13800250757998,828.0582885742191,218.137505568766,218.13836547188498,827.356201171875,832.1378784179691,13,5446.952929222354,nan,nan,426,0.06779661016949153,knn
427,219.021365249167,61.1576404571533,218.91304547669102,219.083138038664,54.6482620239258,73.4395065307617,254,221797.10855778307,nan,nan,427,0.0,no
430,219.121747749106,656.0220947265619,219.12093633221698,219.14516009613098,653.304260253906,666.936767578125,23,86392.02049578725,nan,nan,430,0.0,no
432,219.17193194586497,861.845947265625,219.15609408173802,219.17397190204701,853.727416992188,869.1764526367191,33,13734.019551754089,nan,nan,432,0.01694915254237288,knn
434,220.154406606194,846.08251953125,220.153310935629,220.160225008528,845.20751953125,853.807495117188,24,9145.497895894661,nan,nan,434,0.00847457627118644,knn
435,220.168352424375,752.707275390625,220.052576975896,220.16918621373298,738.886474609375,765.67431640625,25,15508.919059352906,nan,nan,435,0.09322033898305085,knn
438,221.073972598179,820.4827270507809,221.07268597112702,221.075560335528,819.0277709960941,829.282592773438,55,38454.713787362336,nan,nan,438,0.05084745762711865,knn
439,221.154772390002,996.213897705078,221.15427748805698,221.157272324571,989.1104125976559,997.3406372070309,14,9563.599578475101,nan,nan,439,0.0,no
440,221.18429269503702,63.0670299530029,221.179321057514,221.18572965599898,59.12663269042971,65.8778915405273,54,29343.56756075099,nan,nan,440,0.0,no
441,222.09782083612302,1068.97149658203,222.09717107791198,222.09824180069,1068.19873046875,1069.98974609375,36,40550.79075925357,nan,nan,441,0.01694915254237288,knn
443,223.096083575812,881.4815063476559,223.093683109867,223.132207719998,864.775024414062,897.427734375,122,710328.1829431155,nan,nan,443,0.0,no
444,223.06321882826802,936.645565673828,223.06227044255698,223.06414818849498,930.0559692382809,941.6227416992191,78,49822.12473009385,nan,nan,444,0.0,no
446,223.23106357819,881.514617919922,223.22790548403998,223.277349697634,880.288818359375,885.3998413085941,42,13403.930405339039,nan,nan,446,0.0847457627118644,knn
