,mz,rt,mzmin,mzmax,rtmin,rtmax,npeaks,Average Value(non-missing),Common Name,Classification Rate,id,Proportion Missing,Imputed
2413,539.771353410989,658.216064453125,539.5889345278811,539.77239574413,650.2247314453119,667.0762939453119,35,61055.77899166996,nan,nan,2413,0.05084745762711865,knn
2417,540.272557888982,658.230529785156,540.271386934684,540.295631164369,653.204895019531,672.02294921875,33,21131.83752583733,nan,nan,2417,0.025423728813559324,knn
2422,540.773630292702,658.074554443359,540.772172031369,540.774474950387,653.204895019531,662.044494628906,16,5165.690360540081,nan,nan,2422,0.13559322033898305,knn
2425,541.278565350772,1050.44421386719,541.276711679182,541.393680758046,1033.44348144531,1053.43383789062,59,19347.123567695,nan,nan,2425,0.0847457627118644,knn
2449,544.3859214203401,1257.92016601562,544.384351896234,544.390407093466,1254.732421875,1263.33532714844,92,76968.96883315597,nan,nan,2449,0.025423728813559324,knn
2454,544.626212178999,1069.30834960938,544.535673914276,544.772886939722,1068.32177734375,1077.96313476562,259,85223.68961730358,nan,nan,2454,0.0,no
2458,545.369123345774,1176.65472412109,545.367719293501,545.370659115943,1173.16076660156,1181.07055664062,106,419891.6069900816,nan,nan,2458,0.0,no
2460,545.390355341239,1257.88940429688,545.388247281501,545.395993822444,1254.732421875,1263.33532714844,71,25519.48787430028,nan,nan,2460,0.0423728813559322,knn
2485,547.219991975697,787.155,547.176802954305,547.34466228289,773.178466796875,788.737426757812,87,42910.934472850044,nan,nan,2485,0.09322033898305085,knn
2486,547.375011302101,1176.7109375,547.372925541507,547.376433817555,1173.16076660156,1177.52612304688,46,30511.63379034918,nan,nan,2486,0.0,no
2490,548.222810993588,787.6168823242191,548.147840834054,548.2236322588469,787.1355590820309,792.3349609375,19,9888.359128894785,nan,nan,2490,0.1864406779661017,knn
2494,548.378016893557,1050.05895996094,548.376175403249,548.379407833408,1048.02368164062,1050.86059570312,21,9608.672986896026,nan,nan,2494,0.0423728813559322,knn
2502,549.3432586439241,1257.94439697266,549.340691737704,549.4308636877599,1255.25219726562,1263.33532714844,80,39034.28572173801,nan,nan,2502,0.1271186440677966,knn
2509,550.346770543949,1258.087890625,550.344602647933,550.3944262006021,1257.04223632812,1269.564453125,26,11451.276425618047,nan,nan,2509,0.2457627118644068,knn
2518,551.359542154705,1146.78393554688,551.339572335866,551.377614724831,1144.30114746094,1152.36767578125,86,37704.67022265127,nan,nan,2518,0.025423728813559324,knn
2521,551.304489486566,1232.74011230469,551.300486219558,551.359158928081,1232.01733398438,1236.16613769531,39,25558.64138788509,nan,nan,2521,0.4661016949152542,knn
2523,551.523106638374,1237.15185546875,551.520765159697,551.5241965033099,1234.61804199219,1252.37561035156,111,95770.64937408264,nan,nan,2523,0.0,no
2533,552.5259317618049,1236.56585693359,552.422909715155,552.527322336774,1228.73327636719,1243.24426269531,46,16017.9664535896,nan,nan,2533,0.03389830508474576,knn
2534,552.535170008467,1254.84729003906,552.524782219504,552.536377396318,1244.24731445312,1270.56127929688,119,108369.02034227365,nan,nan,2534,0.0,no
2536,552.7006847347869,705.088287353516,552.5413626142459,552.71077004846,700.2951049804691,717.789184570312,24,7168.387953547758,nan,nan,2536,0.06779661016949153,knn
2541,553.336189541983,1097.84313964844,553.334258602697,553.3654884676349,1093.00793457031,1098.91687011719,103,204309.78736521586,nan,nan,2541,0.059322033898305086,knn
2542,553.342127580922,1152.79406738281,553.336516619117,553.386270998709,1146.28356933594,1161.7802734375,97,114496.9453719129,nan,nan,2542,0.06779661016949153,knn
2550,554.25124439841,706.185791015625,554.1222775749491,554.254080388245,690.991943359375,708.1542358398441,30,11362.49080902834,nan,nan,2550,0.1016949152542373,knn
2551,554.339364773086,1097.84259033203,554.336300647327,554.345713967387,1096.82556152344,1098.91687011719,86,64178.36256182062,nan,nan,2551,0.09322033898305085,knn
2552,554.34210682202,1152.77087402344,554.339299231288,554.369890257823,1140.36462402344,1153.81774902344,65,37891.85658326766,nan,nan,2552,0.11016949152542373,knn
2556,554.752334998915,706.8746948242191,554.609921414621,554.756140041772,698.564819335938,718.734008789062,19,6346.002518613256,nan,nan,2556,0.09322033898305085,knn
2562,555.314523000048,995.1525268554691,555.313970673874,555.315623428923,990.746704101562,995.8275756835941,15,7078.102914621398,nan,nan,2562,0.4152542372881356,knn
2591,558.398983446834,1232.36694335938,558.388960632932,558.401410750224,1227.92761230469,1234.01208496094,87,56037.72022888175,nan,nan,2591,0.0,no
2603,559.386127845366,1149.27526855469,559.383347644487,559.440643573461,1138.39782714844,1160.2197265625,92,82895.3844560264,nan,nan,2603,0.00847457627118644,knn
2620,561.388253586458,1157.73181152344,561.384285371355,561.4046329335031,1156.72375488281,1161.37805175781,33,49744.39867252739,nan,nan,2620,0.0,no
2633,562.601667678763,1176.72619628906,562.597390558579,562.691441022078,1172.73999023438,1194.34436035156,41,11610.985766236996,nan,nan,2633,0.05084745762711865,knn
2660,565.229204429015,906.882690429688,565.22783111571,565.23041308621,904.3997192382809,913.948120117188,48,34528.47904554866,nan,nan,2660,0.025423728813559324,knn
2684,567.558301625675,1176.69439697266,567.552619967872,567.7426633274771,1173.16076660156,1182.74670410156,52,12124.615383480294,nan,nan,2684,0.07627118644067797,knn
2691,568.355080693751,1176.68402099609,568.3540566444719,568.361871031409,1173.16076660156,1180.57531738281,106,245775.91981124156,nan,nan,2691,0.06779661016949153,knn
2695,568.5402106576851,700.13916015625,568.4481081306919,568.595359977359,696.3009643554691,730.0647583007809,90,83416.16856824423,nan,nan,2695,0.05084745762711865,knn
2702,568.790535307991,700.02685546875,568.788826249723,568.906420158797,696.3009643554691,716.1950073242191,87,100656.75870060007,nan,nan,2702,0.0,no
2703,569.041139398464,700.1132202148441,569.0311460102,569.107076358957,696.3009643554691,725.6515502929691,81,70366.71990567005,nan,nan,2703,0.025423728813559324,knn
2705,569.3598735127599,1176.66247558594,569.3575735505519,569.374113495356,1173.16076660156,1177.65930175781,93,52353.646743360354,nan,nan,2705,0.07627118644067797,knn
2706,569.330065010709,1012.2633056640599,569.326968140445,569.331313699378,1005.36743164062,1013.05688476562,21,34472.59994668278,nan,nan,2706,0.0847457627118644,knn
2716,571.344009008845,875.575469970703,571.341690203537,571.346308774331,874.604858398438,876.7205200195309,96,98399.87281709416,nan,nan,2716,0.00847457627118644,knn
2719,571.360147767727,1083.23406982422,571.337557652397,571.421598547282,1052.08471679688,1100.89147949219,108,159497.5697974199,nan,nan,2719,0.01694915254237288,knn
2720,571.385059660866,1124.33947753906,571.373154970965,571.412153164149,1111.59204101562,1138.44079589844,52,74222.3476830171,nan,nan,2720,0.00847457627118644,knn
2726,572.347089715641,875.5949096679691,572.341274709506,572.353617185648,874.604858398438,887.0403442382809,81,32710.952406356053,nan,nan,2726,0.0,no
2736,573.331253253454,875.588623046875,573.32933299454,573.33548088711,874.604858398438,876.501953125,45,17899.796106921367,nan,nan,2736,0.01694915254237288,knn
2760,575.5208318414241,1234.26208496094,575.4371051340249,575.523929668422,1230.99145507812,1262.18383789062,93,51105.27469964607,nan,nan,2760,0.059322033898305086,knn
2781,578.5498082026099,1259.62982177734,578.457991621949,578.551768383543,1256.57092285156,1275.06372070312,106,67603.01184817393,nan,nan,2781,0.01694915254237288,knn
2789,579.5514556734951,1258.76013183594,579.425204365315,579.554828500376,1256.65686035156,1275.06372070312,98,28811.436188788164,nan,nan,2789,0.00847457627118644,knn
2793,580.26122979523,698.3353881835941,580.0887438474559,580.262746757391,684.8165283203119,699.6463012695309,22,8811.904295759781,nan,nan,2793,0.16101694915254236,knn
2849,587.290093884086,732.529266357422,587.275928440335,587.306196743083,723.199584960938,748.037841796875,112,27967.543629510732,nan,nan,2849,0.01694915254237288,knn
2850,587.310932475106,875.5739135742191,587.308401417332,587.312744058261,874.604858398438,876.577514648438,41,23506.76226833876,nan,nan,2850,0.17796610169491525,knn
2860,588.316016106937,875.5734252929691,588.312801384928,588.319707212532,874.604858398438,876.300537109375,16,6611.631309293589,nan,nan,2860,0.211864406779661,knn
2881,590.425724283127,1176.79223632812,590.392253158471,590.4270499736531,1174.35913085938,1185.95056152344,43,48336.912565305036,nan,nan,2881,0.025423728813559324,knn
2893,591.427974532629,1176.12915039062,591.426715235069,591.446930332358,1168.07763671875,1177.14892578125,19,26088.202870841025,nan,nan,2893,0.06779661016949153,knn
2900,593.328132245427,875.575469970703,593.3256359191661,593.330927041153,875.0601196289059,876.300537109375,42,13948.630069326537,nan,nan,2900,0.1016949152542373,knn
2904,593.477660330818,1279.01434326172,593.476276625092,593.478449300248,1276.96301269531,1280.42919921875,38,112456.52486916413,nan,nan,2904,0.0,no
2911,594.786735502974,701.0947265625,594.717452019861,594.788438414647,692.7691040039059,715.390258789062,16,7422.482607566509,nan,nan,2911,0.288135593220339,knn
2915,595.347934486784,788.777130126953,595.344893874984,595.349065670203,788.167358398438,791.584350585938,32,15302.947474063058,nan,nan,2915,0.15254237288135594,knn
2940,597.767610855846,704.1881713867191,597.62521189778,597.772729392921,686.0010986328119,735.4776000976559,78,44120.048664113725,nan,nan,2940,0.05084745762711865,knn
2944,598.269619136053,704.684814453125,598.122818814947,598.2722413593431,696.418090820312,726.731811523438,43,22909.431028310315,nan,nan,2944,0.06779661016949153,knn
2978,602.285960585687,875.5703735351559,602.28103912499,602.410458116278,868.3471069335941,881.9596557617191,16,5495.748022931749,nan,nan,2978,0.1694915254237288,knn
2979,602.5513289025901,1256.80334472656,602.549175970942,602.556135234238,1254.07019042969,1271.94592285156,85,31858.8134319626,nan,nan,2979,0.00847457627118644,knn
2983,603.2684958056971,732.535766601562,603.166226286687,603.381738024353,710.016235351562,757.337158203125,135,155378.3339578413,nan,nan,2983,0.0,no
2984,603.282755103273,875.573608398438,603.2811080807891,603.284407162519,874.604858398438,876.501953125,77,62686.941618017525,nan,nan,2984,0.0847457627118644,knn
2988,603.554718544995,1257.18121337891,603.432700412706,603.556258656509,1253.91821289062,1272.46655273438,46,12484.987731859066,nan,nan,2988,0.01694915254237288,knn
2989,603.792197243172,662.476872802724,603.721250459627,603.872367513675,643.662780761719,695.8551635742191,90,535207.5412054982,nan,nan,2989,0.059322033898305086,knn
2993,604.008294649322,662.223358154297,603.922114535466,604.121748827566,648.630187988281,680.7877197265619,48,16524.838864878166,nan,nan,2993,0.3983050847457627,knn
2994,604.272048260671,732.9677734375,604.269218401859,604.30616085667,722.4078979492191,734.4981079101559,114,47396.43730407992,nan,nan,2994,0.01694915254237288,knn
2995,604.2935662878019,662.400726318359,604.265364020982,604.334524181923,643.165466308594,672.923583984375,74,324047.72034081887,nan,nan,2995,0.025423728813559324,knn
2999,604.285853623938,875.5741577148441,604.282805388339,604.3722775638549,874.589721679688,884.088623046875,44,21350.04474362312,nan,nan,2999,0.16101694915254236,knn
3000,604.439914417261,1200.52593994141,604.4382590777179,604.441770454217,1193.42651367188,1201.08911132812,28,14709.942022240817,nan,nan,3000,0.16101694915254236,knn
3001,604.507026094365,661.983734130859,604.502340956363,604.594344900804,658.082702636719,664.9600830078119,30,9500.944403713302,nan,nan,3001,0.3050847457627119,knn
3002,604.794789530531,662.3585205078119,604.6730579989791,604.796663729266,647.484191894531,673.1739501953119,45,116901.94022624285,nan,nan,3002,0.0423728813559322,knn
3005,605.181638551639,58.9560050964355,605.179961605224,605.183386293765,56.453742980957,61.4609985351562,50,80747.81162316387,nan,nan,3005,0.0,no
3006,605.274156833873,732.977783203125,605.271533343791,605.288126765363,732.020263671875,733.118408203125,41,10321.23826708219,nan,nan,3006,0.01694915254237288,knn
3007,605.295685406909,662.200836181641,605.267675719906,605.338886244515,643.662780761719,672.517761230469,40,34391.005482810695,nan,nan,3007,0.0423728813559322,knn
3008,605.2855280759829,875.59375,605.28176859165,605.287177225438,874.604858398438,876.577514648438,28,10617.97799875243,nan,nan,3008,0.13559322033898305,knn
3012,605.796746208112,661.887176513672,605.720289453838,605.8710223855439,643.662780761719,670.308776855469,26,10013.74073291532,nan,nan,3012,0.1864406779661017,knn
3015,606.3204713699299,724.568725585938,606.152289486858,606.330144399167,709.9596557617191,733.501586914062,53,23530.27471630448,nan,nan,3015,0.0,no
3018,606.520401765889,725.139404296875,606.495008960445,606.600268846497,709.4736938476559,736.4765014648441,65,42240.566749646096,nan,nan,3018,0.05084745762711865,knn
3020,606.7211490909131,724.737182617188,606.7193115547129,606.835200618276,714.603149414062,735.447998046875,67,38315.57709275485,nan,nan,3020,0.03389830508474576,knn
3022,606.922524447574,725.129852294922,606.901719798162,607.1267863164791,705.656982421875,736.4765014648441,82,16046.694838758394,nan,nan,3022,0.025423728813559324,knn
3054,611.384476418139,1124.53790283203,611.377325400894,611.490673616344,1099.32580566406,1126.52331542969,78,193661.10637245636,nan,nan,3054,0.16101694915254236,knn
3057,612.384694200921,1124.634765625,612.380286612956,612.397063461818,1123.37170410156,1125.68823242188,43,76033.01656962564,nan,nan,3057,0.3728813559322034,knn
3062,613.183658764667,1600.76745605469,613.182201866783,613.1847049269539,1593.5930175781198,1602.39013671875,117,129592.69335899093,nan,nan,3062,0.0,no
3065,613.392282233232,1124.53588867188,613.384058921265,613.461189523365,1109.78564453125,1127.32336425781,35,22827.18726890933,nan,nan,3065,0.23728813559322035,knn
3072,614.782451766143,662.190002441406,614.780397641652,614.998131800711,643.0487060546881,666.6910400390619,31,11629.76882662607,nan,nan,3072,0.16101694915254236,knn
3074,615.283725607238,662.190002441406,615.244552192267,615.3327204165361,657.78759765625,670.444641113281,21,6877.703865271807,nan,nan,3074,0.16101694915254236,knn
3091,617.426135942123,1168.76800537109,617.423419369371,617.497837760481,1166.42724609375,1184.58996582031,92,121059.41712470153,nan,nan,3091,0.0,no
3100,618.4517191299669,1224.04028320312,618.443705651384,618.4546634628309,1218.91064453125,1225.06616210938,27,11683.60239061647,nan,nan,3100,0.11016949152542373,knn
3102,618.429223758,1168.80145263672,618.426847864123,618.546429046369,1166.42724609375,1172.81311035156,62,44336.441650759625,nan,nan,3102,0.0,no
3106,619.329154112289,686.5447998046881,619.277041041685,619.337931397123,674.176940917969,694.1796875,35,21731.885234071127,nan,nan,3106,0.03389830508474576,knn
3111,619.752094837809,746.263885498047,619.745517298388,619.8695785455931,733.509765625,752.477783203125,98,238558.14908290948,nan,nan,3111,0.0423728813559322,knn
3115,620.332536672281,686.6907958984381,620.331503421646,620.333967418682,685.5318603515619,688.437133789062,15,4813.684123553628,nan,nan,3115,0.05084745762711865,knn
3119,620.435863068564,1149.2666015625,620.435121763663,620.4366294086631,1146.77734375,1149.79736328125,17,20159.31778016959,nan,nan,3119,0.00847457627118644,knn
3139,623.343785471602,1000.19873046875,623.342232708781,623.4641205018451,989.1104125976559,1002.43621826172,57,68261.40675602207,nan,nan,3139,0.13559322033898305,knn
3154,625.4010386173001,1149.775390625,625.39268695711,625.446834206103,1147.27319335938,1154.86730957031,39,44124.41344157911,nan,nan,3154,0.3135593220338983,knn
3165,627.358219528645,1124.06811523438,627.35127095268,627.492528396258,1117.75524902344,1125.39770507812,40,21618.942522121102,nan,nan,3165,0.4661016949152542,knn
3211,632.302408590786,665.450378417969,632.300872930463,632.305369924529,660.64111328125,668.789978027344,38,90072.98737994292,nan,nan,3211,0.025423728813559324,knn
3217,632.803897973555,665.4124755859381,632.802322351333,632.983396854793,660.64111328125,668.789978027344,34,60598.70438052713,nan,nan,3217,0.0423728813559322,knn
3220,633.305164432358,665.403167724609,633.300609775574,633.339311412337,645.38623046875,673.1739501953119,38,23310.256378571998,nan,nan,3220,0.025423728813559324,knn
3226,634.452991856317,1169.01147460938,634.449201971485,634.491501111855,1166.61645507812,1180.96752929688,93,297309.83654319274,nan,nan,3226,0.0,no
3249,639.409458681691,1169.14056396484,639.408011825917,639.419374123041,1166.61645507812,1173.96447753906,106,491831.8299494669,nan,nan,3249,0.05084745762711865,knn
3254,639.627239278518,1168.90930175781,639.623385164197,639.63101410669,1168.76293945312,1169.64099121094,15,6070.041750764956,nan,nan,3254,0.11016949152542373,knn
3257,640.4129792981211,1169.14208984375,640.411305170585,640.417911597397,1166.84912109375,1170.10083007812,95,181321.26210601677,nan,nan,3257,0.06779661016949153,knn
3333,653.41369781107,710.041351318359,653.2871568981919,653.489406996291,683.291259765625,716.8433227539059,64,16582.2057228494,nan,nan,3333,0.0,no
3340,655.2819436489141,706.76171875,655.208109880023,655.351274070867,690.5940551757809,709.5027465820309,101,160257.18032539412,nan,nan,3340,0.03389830508474576,knn
3347,655.78257122542,706.614379882812,655.780179133462,655.946935061638,698.564819335938,719.219604492188,93,102943.94368239041,nan,nan,3347,0.00847457627118644,knn
3349,656.2848919323139,706.5684204101559,656.283637911937,656.360628783643,687.5440063476559,717.7532348632809,72,43519.95201247555,nan,nan,3349,0.11016949152542373,knn
3353,656.785781342448,706.4169921875,656.65146136365,656.787967589375,698.564819335938,719.676025390625,30,10888.932055714078,nan,nan,3353,0.025423728813559324,knn
3390,662.4796177290609,1168.96411132812,662.416280520202,662.499799950354,1143.31762695312,1187.33056640625,64,26075.66607512291,nan,nan,3390,0.15254237288135594,knn
3396,663.269158270297,724.2005004882809,663.185684215823,663.368920853656,708.45751953125,742.31201171875,119,81770.580577902,nan,nan,3396,0.03389830508474576,knn
3400,663.765436602583,725.6813354492191,663.688564220362,663.849004104543,719.3020629882809,739.012329101562,98,112165.45845455755,nan,nan,3400,0.0423728813559322,knn
3405,664.263652342668,726.942749023438,664.2593740386869,664.334450094889,723.6560668945309,734.4880981445309,77,74954.76291178272,nan,nan,3405,0.1016949152542373,knn
3418,666.774612819269,706.362060546875,666.741596834243,666.825882355666,698.564819335938,718.786499023438,59,29024.810084548975,nan,nan,3418,0.05084745762711865,knn
3469,674.756218282795,725.624389648438,674.678817964801,674.765582451036,722.9684448242191,738.388793945312,47,22101.544166860873,nan,nan,3469,0.025423728813559324,knn
3483,675.818690540728,665.0279541015619,675.816770834056,676.01270533191,656.27734375,682.791748046875,62,202692.76339456366,nan,nan,3483,0.0423728813559322,knn
3484,676.320197620425,664.922027587891,676.319055717481,676.323142323276,660.232666015625,668.343688964844,46,140619.89202366763,nan,nan,3484,0.0423728813559322,knn
3495,676.821522395743,664.919677734375,676.81985944078,676.958736432346,652.6053466796881,668.343688964844,35,57442.60793766286,nan,nan,3495,0.059322033898305086,knn
3519,680.839914131306,741.277984619141,680.664398093206,680.842025123755,727.4891967773441,747.480834960938,36,29607.090008591473,nan,nan,3519,0.06779661016949153,knn
3522,681.341770058423,741.054046630859,681.167311192723,681.359719255518,730.024780273438,756.8107299804691,34,21560.33666891373,nan,nan,3522,0.06779661016949153,knn
3526,681.8428283948999,741.357299804688,681.822909393987,681.844169585685,739.7258911132809,744.161010742188,17,8999.07742398748,nan,nan,3526,0.11864406779661017,knn
3532,682.241860517221,706.188,682.183364067408,682.383526817852,698.564819335938,712.078369140625,51,22238.5915903411,nan,nan,3532,0.03389830508474576,knn
3536,682.743286255277,706.1148071289059,682.598656927022,682.7460740010749,698.564819335938,708.655517578125,27,13328.052403251111,nan,nan,3536,0.00847457627118644,knn
3545,684.203370730296,1693.4475097656198,684.202025838787,684.205089717072,1688.4091796875,1698.78564453125,67,174757.7629892635,nan,nan,3545,0.01694915254237288,knn
3547,684.818486060307,678.6444091796881,684.673037213058,684.8639107109269,659.002685546875,680.388488769531,35,20633.585922163038,nan,nan,3547,0.1016949152542373,knn
3550,685.203941586875,1693.06652832031,685.20302797571,685.205918172188,1688.4091796875,1698.78564453125,57,115624.37611517865,nan,nan,3550,0.03389830508474576,knn
3555,686.202359128367,1693.17150878906,686.2008075991661,686.204038878829,1688.4091796875,1698.78564453125,47,90777.85887282612,nan,nan,3555,0.05084745762711865,knn
3575,690.228557923744,724.036651611328,690.172922963965,690.3796975064059,712.390625,742.943969726562,64,23283.016263740443,nan,nan,3575,0.11016949152542373,knn
3578,690.454048532829,1238.75329589844,690.448772880208,690.469885233779,1238.18127441406,1241.2236328125,27,34321.44514828104,nan,nan,3578,0.0,no
3581,690.7255032634081,725.2553100585941,690.6133045513701,690.7665710314,721.2877807617191,742.447265625,63,28033.999449817522,nan,nan,3581,0.09322033898305085,knn
3621,698.787712337229,734.5040893554691,698.751638221409,698.8642822545979,712.87646484375,742.8115234375,98,514675.04273321567,nan,nan,3621,0.03389830508474576,knn
3624,699.0182411257069,734.473876953125,698.9541431374221,699.123052200803,713.363525390625,748.3798828125,50,16167.860345211991,nan,nan,3624,0.2457627118644068,knn
3625,699.282312316723,735.974334716797,699.276036686873,699.35207780033,733.3042602539059,741.9076538085941,100,836903.5748707361,nan,nan,3625,0.09322033898305085,knn
3627,699.7808286748959,736.4375610351559,699.67952880258,699.852143992464,731.5390014648441,740.96875,95,497515.9236165766,nan,nan,3627,0.025423728813559324,knn
3630,700.2815103728591,736.892700195312,700.1778528463581,700.3758384638049,732.515014648438,742.7796020507809,95,228067.48187448824,nan,nan,3630,0.09322033898305085,knn
3633,700.782686701765,736.4722290039059,700.777342790511,701.011605595182,733.0120239257809,751.761962890625,76,66112.98105249394,nan,nan,3633,0.025423728813559324,knn
3635,701.2838385471069,736.416290283203,701.163190487722,701.3646602545481,734.567138671875,753.22314453125,38,21370.887483506147,nan,nan,3635,0.11016949152542373,knn
3640,701.7820592714281,736.4312133789059,701.779431109234,701.786800968696,734.4716186523441,741.1625366210941,13,5557.0763910383,nan,nan,3640,0.00847457627118644,knn
3687,709.77699112718,734.921997070312,709.6949378046919,709.841240042998,732.830322265625,752.7650756835941,45,67071.4828811037,nan,nan,3687,0.059322033898305086,knn
3690,710.2715854759771,736.437377929688,710.1762914535201,710.3725231056881,733.3042602539059,753.2583618164059,78,112080.25218369917,nan,nan,3690,0.07627118644067797,knn
3693,710.770173883113,736.4638671875,710.7654508652209,710.873279855728,733.7803344726559,741.895629882812,73,79911.9906658677,nan,nan,3693,0.01694915254237288,knn
3695,711.2678545960221,736.923706054688,711.1252571843111,711.27273178321,733.7803344726559,741.895629882812,62,48484.592299056145,nan,nan,3695,0.0847457627118644,knn
3706,713.456721565447,1154.86596679688,713.44731123979,713.4984937703191,1149.26696777344,1155.73181152344,43,22780.055586953153,nan,nan,3706,0.2542372881355932,knn
3711,714.4612311645351,1154.92236328125,714.451553052279,714.4658049573669,1154.20043945312,1156.22729492188,17,8279.544357504314,nan,nan,3711,0.3220338983050847,knn
3712,714.530565215017,716.7578735351559,714.41305864062,714.587681478034,698.1303100585941,729.5015258789059,61,50251.72321072708,nan,nan,3712,0.05084745762711865,knn
3732,717.760334166337,734.4570922851559,717.6964576766409,717.8874011051289,725.6599731445309,736.099365234375,39,20642.523920640422,nan,nan,3732,0.11016949152542373,knn
3734,718.255779040372,735.945922851562,718.1691680519949,718.260001768793,725.6599731445309,738.4929809570309,51,33668.29848640504,nan,nan,3734,0.07627118644067797,knn
3754,720.766478329126,734.687133789062,720.544480661644,720.769825815783,726.630859375,758.221557617188,38,11901.383159709627,nan,nan,3754,0.01694915254237288,knn
3758,721.264690016042,736.4013671875,721.023182030586,721.268945128598,728.0625610351559,738.4929809570309,41,14322.971774576075,nan,nan,3758,0.09322033898305085,knn
3765,723.435438379751,1169.67614746094,723.430311432777,723.497516943969,1156.14978027344,1188.90551757812,103,38628.6196528024,nan,nan,3765,0.07627118644067797,knn
3769,724.44077637428,1169.57855224609,724.434140029823,724.471364111384,1167.63317871094,1170.30615234375,54,14761.410330885037,nan,nan,3769,0.1694915254237288,knn
3776,725.7451263177451,734.9317016601559,725.7326052312869,725.746944048933,732.830322265625,740.7423706054691,43,41306.95953892208,nan,nan,3776,0.00847457627118644,knn
3780,726.2407062084841,736.4403686523441,726.0675880013429,726.245041891582,733.7803344726559,739.861938476562,69,70928.00194490352,nan,nan,3780,0.06779661016949153,knn
3783,726.739137201804,736.95263671875,726.5551276183991,726.745173465293,734.2573852539059,741.1625366210941,65,50264.621639109035,nan,nan,3783,0.0,no
3785,727.2395059779469,736.992553710938,727.215072808555,727.2448979751691,732.9660034179691,741.811157226562,49,28936.104477613826,nan,nan,3785,0.07627118644067797,knn
3787,727.46888125125,1173.66723632812,727.464935957482,727.471820598378,1172.57153320312,1174.60021972656,21,9133.868153558926,nan,nan,3787,0.23728813559322035,knn
3790,727.7402593402991,736.894073486328,727.704241381053,727.883644198965,724.671752929688,741.811157226562,38,13756.391803039569,nan,nan,3790,0.00847457627118644,knn
3809,733.3331087763601,670.847869873047,733.331257956631,733.3912174358501,664.743835449219,684.871398925781,94,799210.2573675605,nan,nan,3809,0.0423728813559322,knn
3814,733.834137434043,670.9210205078119,733.657485792655,733.891355601275,660.6749267578119,693.600952148438,115,254340.99410088762,nan,nan,3814,0.025423728813559324,knn
3817,734.06591246959,670.856201171875,734.0514862056351,734.071699534913,664.743835449219,693.600952148438,31,23295.784158867413,nan,nan,3817,0.1694915254237288,knn
3818,734.335335427447,670.679656982422,734.156282502097,734.357127980049,659.23095703125,683.829284667969,92,107935.90231838483,nan,nan,3818,0.01694915254237288,knn
3823,734.570092124877,670.376770019531,734.562516574426,734.672191263567,664.743835449219,673.237609863281,27,6831.551309310847,nan,nan,3823,0.1016949152542373,knn
3825,734.836768493392,670.4212646484381,734.835123642772,734.842144906444,664.743835449219,673.237609863281,41,84286.24739592666,nan,nan,3825,0.06779661016949153,knn
3827,735.338197969519,670.429260253906,735.336814178281,735.358960486268,664.743835449219,683.687683105469,35,25921.456094451103,nan,nan,3827,0.11016949152542373,knn
3834,737.5103617841941,891.4601440429691,737.291910651555,737.513069916442,878.4989624023441,909.3859252929691,115,168919.76351985658,nan,nan,3834,0.0,no
3837,737.729585693289,890.6259765625,737.618291723897,737.7356075882111,869.1383666992191,904.7822265625,205,279918.9698844912,nan,nan,3837,0.0,no
3839,738.06336098556,892.811401367188,738.0591650245509,738.175483713488,880.0745239257809,902.9354858398441,99,90257.0517492948,nan,nan,3839,0.0,no
3844,739.430622293786,1138.88671875,739.425127602704,739.50738667619,1130.60046386719,1140.31005859375,44,21106.94937541821,nan,nan,3844,0.3220338983050847,knn
3845,739.3327384914301,676.877258300781,739.331468967965,739.392186240275,670.1727294921881,679.155822753906,31,16165.130185212067,nan,nan,3845,0.16101694915254236,knn
3847,739.8337877729421,676.839538574219,739.719293012558,739.835637354368,670.1727294921881,679.0252685546881,26,9336.769801955506,nan,nan,3847,0.11016949152542373,knn
3859,742.303472232162,716.074951171875,742.2796443247639,742.447699342061,710.6566772460941,718.296142578125,51,40764.48522492447,nan,nan,3859,0.11864406779661017,knn
3862,743.3064898372819,716.18603515625,743.1510773292559,743.391614056645,710.048461914062,717.877075195312,32,17160.030101169978,nan,nan,3862,0.1694915254237288,knn
3866,744.3235048769541,670.275695800781,744.3214332212191,744.3970623024339,664.743835449219,673.237609863281,33,26639.328583471342,nan,nan,3866,0.2033898305084746,knn
3867,744.824862621609,670.888610839844,744.773744857265,745.016066419225,664.743835449219,701.0337524414059,40,16953.60626260145,nan,nan,3867,0.05084745762711865,knn
3868,745.322673076474,670.433044433594,745.178502969467,745.3923658756939,664.743835449219,698.9480590820309,33,11349.442379374335,nan,nan,3868,0.1271186440677966,knn
3882,749.383420335854,676.9268798828119,749.16836010944,749.3954413441769,670.1727294921881,693.04541015625,97,170421.16222308314,nan,nan,3882,0.00847457627118644,knn
3886,750.385898101517,677.046630859375,750.337843618022,750.38699639695,670.1727294921881,692.415161132812,73,75616.78535961722,nan,nan,3886,0.0,no
3895,751.388664633161,676.3431396484381,751.3710625859779,751.404544332727,656.2525634765619,683.3441162109381,40,21443.870525795424,nan,nan,3895,0.00847457627118644,knn
3899,753.445310007715,1155.77075195312,753.43979337157,753.5242847004499,1153.55029296875,1177.05432128906,106,89705.99713052971,nan,nan,3899,0.06779661016949153,knn
